,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
543,30.0,83.0,19.0,29.0,29.0,15.0,23.0,27.0,34.0,22.0,16.0,8.0,6.0,24.0,26.0,22.0,18.0,11.0,3.0,10.0,16.0,24.0,29.0,19.0,7.0,13.0,28.0,26.0,11.0,75.0,20.0,6.0,11.0,16.0,7.0,20.0,26.0,14.0,15.0,22.0,23.0
544,34.0,87.0,24.0,32.0,33.0,20.0,22.0,26.0,32.0,25.0,19.0,13.0,12.0,23.0,25.0,26.0,21.0,15.0,7.0,8.0,14.0,22.0,33.0,21.0,9.0,16.0,27.0,29.0,14.0,79.0,18.0,12.0,13.0,19.0,11.0,24.0,30.0,18.0,20.0,22.0,27.0
545,30.0,83.0,20.0,28.0,29.0,16.0,21.0,25.0,32.0,21.0,15.0,9.0,8.0,23.0,24.0,22.0,17.0,11.0,3.0,8.0,14.0,22.0,29.0,17.0,5.0,12.0,26.0,25.0,10.0,75.0,18.0,8.0,9.0,15.0,7.0,20.0,25.0,14.0,16.0,22.0,23.0
546,30.0,83.0,21.0,29.0,29.0,17.0,21.0,25.0,31.0,22.0,16.0,10.0,9.0,22.0,24.0,23.0,18.0,11.0,3.0,7.0,13.0,21.0,27.0,16.0,4.0,11.0,26.0,24.0,9.0,76.0,18.0,8.0,8.0,16.0,8.0,20.0,26.0,14.0,16.0,21.0,23.0
547,31.0,84.0,21.0,29.0,30.0,17.0,21.0,25.0,31.0,22.0,17.0,10.0,9.0,22.0,24.0,23.0,19.0,12.0,4.0,7.0,14.0,21.0,28.0,17.0,5.0,12.0,26.0,25.0,9.0,76.0,18.0,9.0,9.0,16.0,8.0,21.0,27.0,15.0,17.0,21.0,24.0
548,31.0,84.0,22.0,30.0,30.0,18.0,22.0,26.0,33.0,23.0,17.0,11.0,10.0,23.0,25.0,23.0,19.0,12.0,5.0,9.0,15.0,23.0,27.0,15.0,3.0,10.0,27.0,23.0,8.0,76.0,19.0,10.0,7.0,16.0,8.0,21.0,27.0,15.0,18.0,23.0,24.0
549,32.0,85.0,23.0,31.0,31.0,19.0,23.0,27.0,34.0,24.0,18.0,12.0,11.0,24.0,26.0,24.0,20.0,13.0,6.0,10.0,16.0,24.0,28.0,16.0,4.0,11.0,28.0,24.0,9.0,77.0,20.0,11.0,8.0,17.0,9.0,22.0,28.0,16.0,19.0,24.0,25.0
550,32.0,85.0,27.0,31.0,32.0,23.0,23.0,26.0,32.0,24.0,18.0,16.0,15.0,23.0,25.0,25.0,20.0,13.0,9.0,13.0,15.0,22.0,27.0,15.0,4.0,6.0,27.0,23.0,5.0,78.0,19.0,14.0,4.0,18.0,10.0,22.0,28.0,16.0,23.0,24.0,25.0
551,31.0,84.0,26.0,30.0,31.0,22.0,23.0,25.0,32.0,23.0,17.0,15.0,14.0,22.0,24.0,24.0,19.0,12.0,8.0,12.0,14.0,21.0,26.0,14.0,3.0,6.0,26.0,22.0,5.0,77.0,18.0,13.0,3.0,17.0,9.0,21.0,27.0,15.0,22.0,23.0,24.0
552,32.0,84.0,26.0,30.0,31.0,22.0,24.0,27.0,33.0,23.0,17.0,15.0,14.0,24.0,26.0,24.0,19.0,13.0,8.0,12.0,16.0,23.0,26.0,15.0,3.0,7.0,28.0,22.0,3.0,77.0,20.0,14.0,5.0,17.0,9.0,22.0,27.0,16.0,22.0,25.0,25.0
553,32.0,85.0,27.0,31.0,32.0,23.0,24.0,27.0,33.0,24.0,18.0,16.0,15.0,24.0,26.0,25.0,20.0,13.0,9.0,13.0,15.0,23.0,27.0,15.0,4.0,7.0,28.0,23.0,3.0,78.0,19.0,14.0,5.0,18.0,10.0,22.0,28.0,16.0,23.0,25.0,25.0
554,34.0,85.0,9.0,33.0,34.0,6.0,4.0,28.0,35.0,26.0,19.0,12.0,21.0,25.0,27.0,31.0,23.0,18.0,21.0,17.0,17.0,24.0,38.0,37.0,25.0,21.0,29.0,36.0,27.0,77.0,21.0,14.0,23.0,20.0,21.0,25.0,30.0,24.0,5.0,3.0,32.0
555,35.0,85.0,9.0,33.0,34.0,6.0,3.0,28.0,34.0,26.0,19.0,12.0,22.0,25.0,27.0,32.0,23.0,18.0,22.0,17.0,17.0,24.0,38.0,37.0,25.0,20.0,29.0,37.0,26.0,78.0,21.0,15.0,23.0,20.0,21.0,25.0,31.0,24.0,5.0,3.0,33.0
556,35.0,86.0,10.0,34.0,35.0,7.0,3.0,27.0,34.0,27.0,19.0,13.0,22.0,24.0,26.0,32.0,24.0,19.0,22.0,16.0,16.0,24.0,39.0,38.0,26.0,20.0,28.0,37.0,26.0,78.0,20.0,15.0,22.0,21.0,22.0,26.0,31.0,25.0,5.0,2.0,33.0
557,36.0,86.0,10.0,34.0,35.0,7.0,2.0,27.0,33.0,27.0,20.0,13.0,23.0,24.0,26.0,33.0,24.0,19.0,23.0,16.0,16.0,23.0,40.0,38.0,27.0,19.0,28.0,38.0,25.0,79.0,20.0,16.0,22.0,21.0,22.0,26.0,32.0,25.0,6.0,2.0,34.0
558,32.0,84.0,7.0,31.0,32.0,2.0,11.0,36.0,43.0,24.0,16.0,10.0,19.0,33.0,35.0,29.0,21.0,16.0,19.0,25.0,25.0,32.0,36.0,35.0,23.0,28.0,37.0,34.0,27.0,76.0,29.0,12.0,27.0,18.0,19.0,22.0,28.0,22.0,3.0,11.0,30.0
559,32.0,84.0,7.0,31.0,32.0,2.0,11.0,36.0,43.0,24.0,16.0,10.0,19.0,33.0,35.0,29.0,21.0,16.0,19.0,25.0,25.0,32.0,36.0,35.0,23.0,28.0,37.0,34.0,27.0,76.0,29.0,12.0,27.0,18.0,19.0,22.0,28.0,22.0,3.0,11.0,30.0
560,32.0,84.0,7.0,31.0,32.0,2.0,11.0,36.0,42.0,24.0,16.0,10.0,19.0,33.0,35.0,29.0,21.0,16.0,19.0,25.0,25.0,32.0,36.0,35.0,23.0,28.0,37.0,34.0,27.0,76.0,29.0,12.0,27.0,18.0,19.0,22.0,28.0,22.0,3.0,11.0,30.0
561,28.0,85.0,14.0,27.0,27.0,10.0,18.0,33.0,39.0,19.0,12.0,3.0,9.0,30.0,32.0,25.0,17.0,11.0,9.0,15.0,22.0,29.0,32.0,24.0,12.0,19.0,34.0,30.0,17.0,78.0,26.0,2.0,16.0,13.0,12.0,18.0,24.0,17.0,10.0,18.0,26.0
562,28.0,85.0,14.0,27.0,27.0,10.0,18.0,33.0,39.0,19.0,12.0,3.0,9.0,30.0,32.0,25.0,17.0,11.0,9.0,15.0,22.0,29.0,32.0,24.0,12.0,19.0,34.0,30.0,17.0,78.0,26.0,2.0,16.0,13.0,12.0,18.0,24.0,17.0,10.0,18.0,26.0
563,28.0,85.0,14.0,26.0,27.0,10.0,18.0,33.0,39.0,19.0,12.0,3.0,9.0,30.0,32.0,25.0,16.0,11.0,8.0,15.0,21.0,29.0,31.0,24.0,12.0,19.0,34.0,29.0,17.0,78.0,25.0,2.0,16.0,13.0,12.0,18.0,24.0,17.0,10.0,18.0,25.0
564,28.0,86.0,15.0,27.0,28.0,11.0,18.0,33.0,40.0,20.0,12.0,4.0,9.0,30.0,32.0,25.0,17.0,12.0,9.0,15.0,22.0,29.0,32.0,24.0,13.0,19.0,34.0,30.0,17.0,78.0,26.0,3.0,16.0,14.0,13.0,18.0,24.0,18.0,10.0,18.0,26.0
565,27.0,85.0,14.0,26.0,27.0,10.0,18.0,31.0,37.0,19.0,11.0,3.0,7.0,28.0,30.0,24.0,16.0,11.0,7.0,13.0,20.0,27.0,31.0,22.0,10.0,17.0,32.0,29.0,15.0,77.0,24.0,2.0,14.0,13.0,11.0,17.0,23.0,17.0,10.0,18.0,25.0
566,31.0,86.0,18.0,30.0,30.0,14.0,22.0,30.0,37.0,23.0,15.0,7.0,4.0,27.0,29.0,26.0,20.0,14.0,6.0,13.0,19.0,27.0,32.0,22.0,10.0,16.0,31.0,29.0,14.0,78.0,23.0,6.0,14.0,17.0,10.0,21.0,27.0,17.0,14.0,22.0,26.0
567,31.0,85.0,18.0,29.0,30.0,14.0,22.0,29.0,36.0,22.0,15.0,7.0,4.0,26.0,28.0,25.0,19.0,13.0,5.0,12.0,18.0,26.0,31.0,21.0,9.0,15.0,30.0,28.0,13.0,78.0,22.0,5.0,13.0,16.0,10.0,21.0,26.0,16.0,14.0,21.0,25.0
568,32.0,84.0,19.0,30.0,31.0,15.0,22.0,29.0,35.0,23.0,16.0,8.0,5.0,26.0,28.0,24.0,19.0,13.0,5.0,11.0,18.0,25.0,31.0,20.0,8.0,15.0,30.0,28.0,13.0,77.0,22.0,6.0,12.0,17.0,9.0,22.0,27.0,16.0,14.0,22.0,25.0
569,34.0,87.0,25.0,33.0,34.0,21.0,22.0,26.0,33.0,26.0,20.0,14.0,13.0,23.0,25.0,27.0,22.0,15.0,7.0,8.0,15.0,22.0,33.0,22.0,10.0,16.0,27.0,29.0,14.0,80.0,19.0,12.0,14.0,20.0,12.0,24.0,30.0,18.0,20.0,22.0,27.0
570,34.0,86.0,24.0,32.0,33.0,20.0,21.0,25.0,32.0,25.0,19.0,13.0,12.0,22.0,24.0,26.0,21.0,15.0,6.0,8.0,14.0,22.0,32.0,21.0,9.0,16.0,26.0,29.0,14.0,79.0,18.0,11.0,13.0,19.0,11.0,24.0,29.0,18.0,20.0,22.0,27.0
571,33.0,85.0,23.0,31.0,32.0,19.0,20.0,24.0,31.0,24.0,18.0,12.0,11.0,21.0,23.0,25.0,20.0,14.0,5.0,7.0,13.0,21.0,31.0,20.0,8.0,15.0,25.0,28.0,13.0,78.0,17.0,10.0,12.0,18.0,10.0,23.0,28.0,17.0,19.0,21.0,26.0
572,32.0,85.0,22.0,30.0,31.0,18.0,19.0,23.0,30.0,23.0,18.0,11.0,10.0,20.0,22.0,24.0,19.0,13.0,5.0,6.0,12.0,20.0,31.0,19.0,7.0,14.0,24.0,27.0,12.0,77.0,16.0,10.0,11.0,17.0,9.0,22.0,28.0,16.0,18.0,20.0,25.0
573,31.0,84.0,22.0,30.0,31.0,18.0,19.0,23.0,30.0,23.0,17.0,11.0,10.0,20.0,22.0,24.0,19.0,12.0,4.0,6.0,12.0,20.0,29.0,17.0,5.0,12.0,24.0,25.0,10.0,77.0,16.0,9.0,9.0,17.0,9.0,22.0,27.0,16.0,18.0,20.0,25.0
574,32.0,85.0,23.0,31.0,31.0,19.0,23.0,27.0,34.0,23.0,18.0,12.0,11.0,24.0,26.0,24.0,20.0,13.0,6.0,10.0,16.0,24.0,27.0,16.0,4.0,11.0,28.0,24.0,9.0,77.0,20.0,11.0,8.0,17.0,9.0,22.0,28.0,16.0,19.0,24.0,25.0
575,36.0,89.0,31.0,35.0,35.0,27.0,20.0,22.0,29.0,28.0,22.0,20.0,19.0,20.0,21.0,28.0,24.0,17.0,13.0,13.0,11.0,19.0,31.0,19.0,8.0,3.0,23.0,27.0,6.0,81.0,15.0,18.0,2.0,22.0,13.0,26.0,32.0,20.0,27.0,20.0,29.0
576,33.0,86.0,27.0,31.0,32.0,23.0,23.0,26.0,32.0,24.0,19.0,16.0,15.0,23.0,25.0,25.0,20.0,14.0,9.0,14.0,14.0,22.0,27.0,16.0,4.0,6.0,27.0,24.0,5.0,78.0,18.0,15.0,3.0,18.0,10.0,23.0,29.0,17.0,23.0,23.0,26.0
577,33.0,86.0,27.0,31.0,32.0,23.0,23.0,26.0,32.0,24.0,18.0,16.0,15.0,23.0,24.0,25.0,20.0,14.0,9.0,14.0,14.0,22.0,27.0,16.0,4.0,6.0,27.0,24.0,5.0,78.0,18.0,15.0,3.0,18.0,10.0,23.0,28.0,17.0,23.0,23.0,26.0
578,32.0,85.0,27.0,31.0,32.0,23.0,21.0,24.0,30.0,24.0,18.0,16.0,15.0,21.0,23.0,25.0,20.0,13.0,9.0,13.0,13.0,20.0,27.0,15.0,4.0,4.0,25.0,23.0,3.0,78.0,17.0,14.0,2.0,18.0,10.0,22.0,28.0,16.0,23.0,22.0,25.0
579,33.0,85.0,27.0,31.0,32.0,23.0,23.0,26.0,32.0,24.0,18.0,16.0,15.0,23.0,25.0,25.0,20.0,14.0,9.0,14.0,15.0,22.0,27.0,16.0,4.0,6.0,27.0,24.0,2.0,78.0,19.0,15.0,4.0,18.0,10.0,23.0,28.0,17.0,23.0,24.0,26.0
580,35.0,85.0,9.0,33.0,34.0,6.0,3.0,28.0,34.0,26.0,19.0,12.0,22.0,25.0,27.0,32.0,23.0,18.0,22.0,17.0,17.0,24.0,38.0,37.0,25.0,20.0,29.0,36.0,26.0,78.0,21.0,15.0,23.0,20.0,21.0,25.0,31.0,24.0,5.0,3.0,32.0
581,36.0,86.0,10.0,34.0,35.0,7.0,2.0,27.0,34.0,27.0,20.0,13.0,22.0,24.0,26.0,33.0,24.0,19.0,22.0,16.0,16.0,23.0,39.0,38.0,26.0,20.0,28.0,37.0,26.0,78.0,20.0,15.0,22.0,21.0,22.0,26.0,31.0,25.0,6.0,2.0,33.0
582,36.0,86.0,10.0,35.0,35.0,7.0,2.0,27.0,33.0,28.0,20.0,13.0,23.0,24.0,26.0,33.0,25.0,19.0,23.0,16.0,15.0,23.0,40.0,38.0,27.0,19.0,28.0,38.0,25.0,79.0,19.0,16.0,22.0,21.0,22.0,26.0,32.0,25.0,6.0,2.0,34.0
583,37.0,87.0,11.0,35.0,36.0,8.0,1.0,26.0,33.0,28.0,21.0,14.0,23.0,23.0,25.0,33.0,25.0,20.0,23.0,15.0,15.0,22.0,40.0,38.0,26.0,19.0,27.0,38.0,25.0,79.0,19.0,16.0,21.0,22.0,23.0,27.0,32.0,26.0,7.0,1.0,34.0
584,37.0,87.0,11.0,35.0,36.0,8.0,1.0,26.0,32.0,28.0,21.0,14.0,24.0,23.0,25.0,34.0,25.0,20.0,24.0,15.0,15.0,22.0,40.0,38.0,26.0,18.0,27.0,39.0,24.0,80.0,19.0,17.0,21.0,22.0,23.0,27.0,33.0,26.0,7.0,1.0,35.0
585,38.0,88.0,12.0,36.0,37.0,9.0,1.0,25.0,32.0,29.0,22.0,15.0,25.0,22.0,24.0,35.0,26.0,21.0,24.0,14.0,14.0,22.0,41.0,37.0,25.0,18.0,26.0,39.0,24.0,81.0,18.0,18.0,20.0,23.0,24.0,28.0,34.0,27.0,8.0,0.0,36.0
586,38.0,88.0,12.0,36.0,37.0,9.0,0.0,25.0,31.0,29.0,22.0,15.0,25.0,22.0,24.0,35.0,27.0,21.0,24.0,14.0,14.0,21.0,42.0,37.0,25.0,17.0,26.0,40.0,23.0,81.0,18.0,18.0,20.0,23.0,24.0,28.0,34.0,27.0,8.0,0.0,36.0
587,34.0,89.0,21.0,33.0,34.0,17.0,25.0,34.0,40.0,26.0,18.0,10.0,1.0,31.0,32.0,29.0,23.0,17.0,9.0,16.0,22.0,30.0,35.0,25.0,13.0,20.0,35.0,33.0,17.0,82.0,26.0,9.0,17.0,20.0,14.0,25.0,30.0,20.0,17.0,25.0,29.0
588,34.0,89.0,21.0,33.0,34.0,17.0,25.0,34.0,40.0,26.0,18.0,10.0,1.0,31.0,32.0,29.0,23.0,17.0,9.0,16.0,22.0,30.0,35.0,25.0,13.0,20.0,35.0,33.0,17.0,82.0,26.0,9.0,17.0,20.0,14.0,25.0,30.0,20.0,17.0,25.0,29.0
589,34.0,89.0,21.0,33.0,34.0,17.0,25.0,34.0,40.0,26.0,18.0,10.0,1.0,31.0,32.0,29.0,23.0,17.0,9.0,16.0,22.0,30.0,35.0,25.0,13.0,20.0,34.0,33.0,17.0,82.0,26.0,9.0,17.0,20.0,14.0,24.0,30.0,20.0,17.0,25.0,29.0
590,33.0,88.0,20.0,31.0,32.0,16.0,24.0,32.0,38.0,24.0,17.0,9.0,1.0,29.0,31.0,27.0,21.0,16.0,8.0,14.0,21.0,28.0,34.0,23.0,12.0,18.0,33.0,31.0,16.0,80.0,25.0,7.0,15.0,18.0,12.0,23.0,29.0,19.0,16.0,23.0,28.0
591,32.0,87.0,19.0,31.0,31.0,15.0,23.0,31.0,38.0,24.0,16.0,8.0,2.0,28.0,30.0,27.0,21.0,15.0,7.0,14.0,20.0,28.0,33.0,23.0,11.0,17.0,32.0,30.0,15.0,79.0,24.0,7.0,15.0,18.0,11.0,22.0,28.0,18.0,15.0,23.0,27.0
592,31.0,86.0,18.0,30.0,31.0,15.0,22.0,31.0,37.0,23.0,16.0,8.0,3.0,28.0,30.0,26.0,20.0,14.0,6.0,13.0,19.0,27.0,32.0,22.0,10.0,17.0,32.0,30.0,14.0,79.0,23.0,6.0,14.0,17.0,11.0,22.0,27.0,18.0,14.0,22.0,26.0
593,32.0,86.0,19.0,30.0,31.0,15.0,22.0,30.0,36.0,23.0,16.0,8.0,4.0,27.0,29.0,25.0,20.0,14.0,6.0,12.0,19.0,26.0,32.0,21.0,9.0,16.0,31.0,29.0,14.0,78.0,23.0,6.0,13.0,17.0,10.0,22.0,27.0,17.0,14.0,22.0,26.0
594,36.0,89.0,27.0,35.0,36.0,23.0,24.0,28.0,35.0,28.0,22.0,16.0,15.0,25.0,27.0,29.0,24.0,17.0,9.0,10.0,17.0,24.0,35.0,24.0,12.0,19.0,29.0,32.0,16.0,82.0,21.0,14.0,16.0,22.0,14.0,26.0,32.0,20.0,23.0,24.0,29.0
595,35.0,88.0,26.0,34.0,35.0,22.0,23.0,27.0,34.0,27.0,21.0,15.0,14.0,24.0,26.0,28.0,23.0,16.0,8.0,10.0,16.0,24.0,34.0,23.0,11.0,18.0,28.0,31.0,15.0,81.0,20.0,13.0,15.0,21.0,13.0,26.0,31.0,20.0,22.0,24.0,28.0
596,36.0,89.0,26.0,34.0,35.0,22.0,24.0,28.0,34.0,27.0,22.0,15.0,14.0,25.0,27.0,28.0,23.0,17.0,9.0,10.0,16.0,24.0,35.0,23.0,11.0,18.0,29.0,31.0,16.0,81.0,20.0,14.0,15.0,21.0,13.0,26.0,32.0,20.0,22.0,24.0,29.0
597,34.0,87.0,24.0,33.0,33.0,20.0,17.0,21.0,27.0,26.0,20.0,13.0,12.0,18.0,20.0,26.0,22.0,15.0,7.0,3.0,10.0,17.0,31.0,20.0,8.0,13.0,22.0,28.0,12.0,79.0,14.0,12.0,12.0,19.0,11.0,24.0,30.0,18.0,20.0,17.0,27.0
598,33.0,86.0,24.0,32.0,33.0,20.0,18.0,22.0,28.0,25.0,19.0,13.0,12.0,19.0,21.0,26.0,21.0,14.0,6.0,4.0,10.0,18.0,31.0,19.0,7.0,13.0,23.0,27.0,12.0,79.0,14.0,11.0,11.0,19.0,11.0,23.0,29.0,17.0,20.0,18.0,26.0
599,34.0,86.0,24.0,32.0,33.0,20.0,18.0,22.0,29.0,25.0,19.0,13.0,12.0,19.0,21.0,26.0,21.0,15.0,7.0,4.0,11.0,18.0,31.0,19.0,8.0,14.0,23.0,27.0,12.0,79.0,15.0,11.0,11.0,19.0,11.0,24.0,29.0,18.0,20.0,18.0,27.0
600,32.0,85.0,23.0,31.0,32.0,19.0,20.0,24.0,30.0,24.0,18.0,12.0,11.0,21.0,23.0,25.0,20.0,13.0,5.0,6.0,12.0,20.0,30.0,18.0,6.0,13.0,25.0,26.0,11.0,78.0,16.0,10.0,10.0,18.0,10.0,23.0,28.0,17.0,19.0,20.0,26.0
601,36.0,88.0,30.0,34.0,35.0,26.0,20.0,22.0,28.0,27.0,21.0,19.0,18.0,19.0,21.0,28.0,23.0,17.0,12.0,12.0,11.0,18.0,30.0,19.0,7.0,3.0,23.0,26.0,5.0,81.0,15.0,18.0,2.0,21.0,13.0,26.0,31.0,20.0,26.0,20.0,29.0
602,35.0,88.0,29.0,33.0,34.0,25.0,19.0,22.0,28.0,26.0,21.0,18.0,17.0,19.0,21.0,27.0,22.0,16.0,11.0,12.0,11.0,18.0,29.0,18.0,6.0,2.0,23.0,26.0,4.0,80.0,15.0,17.0,1.0,20.0,12.0,25.0,31.0,19.0,25.0,20.0,28.0
603,34.0,86.0,28.0,32.0,33.0,24.0,20.0,22.0,29.0,25.0,19.0,17.0,16.0,20.0,21.0,26.0,21.0,15.0,10.0,13.0,11.0,19.0,28.0,17.0,5.0,3.0,23.0,25.0,3.0,79.0,15.0,16.0,0.0,19.0,11.0,24.0,29.0,18.0,24.0,20.0,27.0
604,34.0,86.0,28.0,32.0,33.0,24.0,21.0,23.0,30.0,25.0,19.0,17.0,16.0,20.0,22.0,26.0,21.0,15.0,10.0,14.0,12.0,20.0,28.0,17.0,5.0,4.0,24.0,24.0,2.0,79.0,16.0,16.0,1.0,19.0,11.0,24.0,29.0,18.0,24.0,21.0,27.0
605,34.0,87.0,29.0,33.0,33.0,25.0,22.0,24.0,31.0,26.0,20.0,18.0,17.0,21.0,23.0,26.0,22.0,15.0,11.0,14.0,13.0,21.0,29.0,17.0,5.0,5.0,25.0,25.0,1.0,79.0,17.0,16.0,2.0,19.0,11.0,24.0,30.0,18.0,24.0,22.0,27.0
606,34.0,86.0,28.0,32.0,33.0,24.0,22.0,25.0,31.0,25.0,19.0,17.0,16.0,22.0,24.0,26.0,21.0,15.0,10.0,15.0,14.0,21.0,28.0,17.0,5.0,5.0,26.0,25.0,1.0,79.0,18.0,16.0,3.0,19.0,11.0,24.0,29.0,18.0,24.0,23.0,27.0
607,36.0,86.0,10.0,34.0,35.0,7.0,2.0,27.0,33.0,27.0,20.0,13.0,23.0,24.0,26.0,33.0,24.0,19.0,23.0,16.0,16.0,23.0,39.0,38.0,26.0,19.0,28.0,38.0,25.0,79.0,20.0,16.0,22.0,21.0,22.0,26.0,32.0,25.0,6.0,2.0,34.0
608,36.0,87.0,11.0,35.0,36.0,8.0,1.0,26.0,33.0,28.0,21.0,14.0,23.0,23.0,25.0,33.0,25.0,20.0,23.0,15.0,15.0,22.0,40.0,38.0,26.0,19.0,27.0,38.0,25.0,79.0,19.0,16.0,21.0,22.0,23.0,27.0,32.0,26.0,7.0,1.0,34.0
609,37.0,88.0,12.0,36.0,37.0,9.0,1.0,25.0,32.0,29.0,21.0,15.0,24.0,22.0,24.0,34.0,26.0,21.0,24.0,14.0,14.0,22.0,41.0,37.0,25.0,18.0,26.0,39.0,24.0,80.0,18.0,17.0,20.0,23.0,24.0,28.0,33.0,27.0,7.0,0.0,35.0
610,38.0,88.0,12.0,36.0,37.0,9.0,0.0,25.0,32.0,29.0,22.0,15.0,25.0,22.0,24.0,35.0,26.0,21.0,24.0,14.0,14.0,21.0,41.0,37.0,25.0,18.0,26.0,39.0,24.0,81.0,18.0,17.0,20.0,23.0,24.0,28.0,33.0,27.0,8.0,0.0,35.0
611,38.0,89.0,12.0,37.0,38.0,10.0,0.0,24.0,31.0,30.0,22.0,16.0,25.0,21.0,23.0,35.0,27.0,22.0,23.0,13.0,13.0,21.0,42.0,36.0,25.0,17.0,25.0,40.0,23.0,81.0,17.0,18.0,19.0,24.0,25.0,28.0,34.0,28.0,8.0,1.0,36.0
612,39.0,89.0,13.0,37.0,38.0,10.0,1.0,24.0,31.0,30.0,23.0,16.0,26.0,21.0,23.0,36.0,27.0,22.0,23.0,13.0,13.0,20.0,42.0,36.0,24.0,16.0,25.0,40.0,23.0,82.0,17.0,18.0,19.0,24.0,25.0,29.0,34.0,28.0,9.0,1.0,36.0
613,42.0,92.0,16.0,40.0,41.0,13.0,4.0,21.0,27.0,33.0,26.0,19.0,25.0,18.0,20.0,39.0,30.0,25.0,20.0,10.0,10.0,17.0,44.0,33.0,21.0,13.0,22.0,41.0,19.0,85.0,14.0,22.0,16.0,27.0,24.0,32.0,37.0,31.0,12.0,4.0,39.0
614,34.0,89.0,21.0,33.0,34.0,17.0,25.0,34.0,40.0,26.0,18.0,10.0,1.0,31.0,32.0,29.0,23.0,17.0,9.0,16.0,22.0,30.0,35.0,25.0,13.0,20.0,35.0,33.0,17.0,82.0,26.0,9.0,17.0,20.0,14.0,25.0,30.0,20.0,17.0,25.0,29.0
615,34.0,89.0,21.0,33.0,34.0,17.0,25.0,34.0,40.0,26.0,18.0,10.0,1.0,31.0,32.0,29.0,23.0,17.0,9.0,16.0,22.0,30.0,35.0,25.0,13.0,20.0,35.0,33.0,17.0,82.0,26.0,9.0,17.0,20.0,14.0,25.0,30.0,20.0,17.0,25.0,29.0
616,34.0,89.0,21.0,33.0,33.0,17.0,25.0,33.0,40.0,25.0,18.0,10.0,0.0,30.0,32.0,28.0,23.0,17.0,9.0,15.0,22.0,29.0,35.0,24.0,13.0,19.0,34.0,32.0,17.0,81.0,26.0,8.0,16.0,19.0,13.0,24.0,30.0,20.0,17.0,25.0,29.0
617,34.0,89.0,21.0,32.0,33.0,17.0,25.0,33.0,40.0,25.0,18.0,10.0,2.0,30.0,32.0,28.0,22.0,17.0,9.0,15.0,22.0,29.0,35.0,24.0,13.0,19.0,34.0,32.0,17.0,81.0,26.0,8.0,16.0,19.0,13.0,24.0,30.0,20.0,17.0,25.0,29.0
618,32.0,87.0,19.0,31.0,31.0,15.0,23.0,31.0,38.0,24.0,16.0,8.0,3.0,28.0,30.0,26.0,21.0,15.0,7.0,13.0,20.0,27.0,33.0,23.0,11.0,17.0,32.0,30.0,15.0,79.0,24.0,7.0,15.0,17.0,11.0,22.0,28.0,18.0,15.0,23.0,27.0
619,32.0,86.0,19.0,30.0,31.0,15.0,23.0,30.0,37.0,23.0,16.0,8.0,5.0,27.0,29.0,25.0,20.0,14.0,6.0,12.0,19.0,26.0,32.0,21.0,10.0,16.0,31.0,29.0,14.0,78.0,23.0,6.0,13.0,17.0,10.0,22.0,28.0,17.0,15.0,22.0,26.0
620,39.0,91.0,25.0,37.0,38.0,22.0,13.0,17.0,24.0,30.0,24.0,18.0,17.0,14.0,16.0,31.0,26.0,20.0,11.0,1.0,6.0,13.0,36.0,24.0,13.0,9.0,18.0,32.0,15.0,84.0,10.0,16.0,12.0,24.0,16.0,29.0,34.0,23.0,21.0,13.0,32.0
621,38.0,91.0,25.0,37.0,37.0,22.0,13.0,17.0,23.0,30.0,24.0,17.0,16.0,14.0,16.0,30.0,26.0,19.0,11.0,1.0,6.0,13.0,35.0,24.0,12.0,9.0,18.0,32.0,15.0,83.0,10.0,16.0,11.0,23.0,15.0,28.0,34.0,22.0,21.0,13.0,31.0
622,37.0,90.0,26.0,36.0,36.0,23.0,14.0,18.0,24.0,28.0,23.0,16.0,15.0,15.0,17.0,29.0,25.0,18.0,10.0,0.0,7.0,14.0,34.0,23.0,11.0,10.0,19.0,31.0,15.0,82.0,11.0,15.0,12.0,22.0,14.0,27.0,33.0,21.0,22.0,14.0,30.0
623,36.0,88.0,26.0,34.0,35.0,22.0,15.0,19.0,26.0,27.0,21.0,15.0,14.0,16.0,18.0,28.0,23.0,17.0,9.0,2.0,8.0,16.0,33.0,21.0,10.0,11.0,20.0,29.0,14.0,81.0,12.0,14.0,14.0,21.0,13.0,26.0,31.0,20.0,22.0,16.0,29.0
624,37.0,89.0,27.0,35.0,36.0,23.0,16.0,20.0,27.0,28.0,22.0,16.0,15.0,17.0,19.0,29.0,24.0,18.0,9.0,3.0,9.0,17.0,34.0,22.0,10.0,12.0,21.0,30.0,15.0,82.0,13.0,14.0,14.0,22.0,14.0,27.0,32.0,21.0,23.0,17.0,30.0
625,33.0,86.0,24.0,32.0,33.0,20.0,18.0,22.0,29.0,25.0,19.0,13.0,12.0,19.0,21.0,26.0,21.0,14.0,6.0,4.0,11.0,18.0,31.0,19.0,7.0,14.0,23.0,27.0,12.0,79.0,15.0,11.0,11.0,19.0,11.0,24.0,29.0,18.0,20.0,18.0,27.0
